year,type,country,activity,sex,age,fatal,time,species
1948,Unprovoked,AUS,Swimming,M,28,Y,11,Unknown Shark
1948,Unprovoked,GR,Swimming,M,17,Y,16,Unknown Shark
1948,Provoked,USA,Swimming,M,48,N,12,Nurse Shark
1947,Unprovoked,SEN,Fishing,M,18,Y,11,Tiger Shark
1947,Unprovoked,AUS,Fishing,M,17,N,18,Unknown Shark
1947,Unprovoked,AUS,Fishing,M,16,N,18,Unknown Shark
1947,Unprovoked,AUS,Swimming,M,12,Y,16,Unknown Shark
1947,Unprovoked,AUS,Swimming,M,13,N,16,Unknown Shark
1947,Unprovoked,SA,Swimming,M,20,N,10,Unknown Shark
1947,Unprovoked,USA,Fishing,M,35,N,10,Unknown Shark
1947,Unprovoked,SA,Swimming,M,21,N,12,Unknown Shark
1947,Unprovoked,SA,Surfing,M,14,N,17,Unknown Shark
1947,Unprovoked,SA,Wading,M,18,N,16,Unknown Shark
1947,Unprovoked,SA,Swimming,M,22,N,12,Blacktip Shark
1947,Unprovoked,SA,Swimming,M,18,N,15,Unknown Shark
1946,Unprovoked,AUS,Swimming,M,30,Y,15,Unknown Shark
1946,Unprovoked,AUS,Swimming,M,17,Y,13,Unknown Shark
1946,Boating,AUS,Fishing,M,28,N,19,Unknown Shark
1946,Unprovoked,SA,Swimming,M,21,N,16,Unknown Shark
1946,Unprovoked,AUS,Standing,M,18,N,12,White Shark
1946,Unprovoked,SA,Swimming,M,18,N,9,Unknown Shark
1946,Unprovoked,SA,Swimming,M,15,N,17,Unknown Shark
1946,Unprovoked,SA,Swimming,M,18,N,12,Unknown Shark
1946,Unprovoked,SA,Swimming,M,18,N,12,Unknown Shark
1945,Unprovoked,HK,Swimming,M,18,Y,18,Unknown Shark
1945,Sea Disaster,JAV,Swimming,M,18,Y,18,Unknown Shark
1945,Unprovoked,AUS,Swimming,M,18,Y,16,Unknown Shark
1945,Unprovoked,SA,Walking,M,37,N,16,Zambesi Shark
1945,Unprovoked,IRQ,Swimming,M,15,N,12,Bull Shark
1944,Unprovoked,SA,Swimming,M,19,Y,14,Unknown Shark
1944,Unprovoked,SA,Swimming,M,17,Y,16,White Shark
1944,Unprovoked,SA,Swimming,M,18,N,17,Unknown Shark
1944,Unprovoked,SA,Standing,M,23,Y,10,Unknown Shark
1944,Unprovoked,SA,Swimming,M,16,N,17,Unknown Shark
1944,Unprovoked,SA,Surfing,M,22,Y,13,Unknown Shark
1944,Unprovoked,AUS,Surfing,M,14,N,17,Unknown Shark
1944,Unprovoked,SA,Swimming,M,26,Y,17,Unknown Shark
1943,Unprovoked,SA,Swimming,M,17,Y,11,Unknown Shark
1943,Unprovoked,PAN,Diving,M,20,Y,14,White Shark
1943,Unprovoked,SA,Swimming,M,31,Y,16,Unknown Shark
1943,Sea Disaster,BRZ,Swimming,M,18,Y,19,Unknown Shark
1942,Unprovoked,AUS,Standing,F,15,Y,10,Bull Shark
1942,Sea Disaster,SA,Swimming,M,18,Y,9,White Shark
1942,Unprovoked,SA,Swimming,M,18,Y,12,White Shark
1942,Unprovoked,AUS,Swimming,M,24,N,16,Tiger Shark
1942,Unprovoked,AUS,Swimming,F,28,Y,15,Bull Shark
1942,Unprovoked,BAH,Swimming,M,48,N,12,Unknown Shark
1941,Unprovoked,AUS,Swimming,M,10,N,22,Unknown Shark
1941,Boating,USA,Fishing,M,18,N,12,Mako Shark
1941,Provoked,USA,Fishing,M,43,N,14,Unknown Shark
1941,Provoked,USA,Fishing,M,53,N,22,Mako Shark
1941,Provoked,JAM,Fishing,M,18,N,7,Unknown Shark
1941,Unprovoked,IRN,Standing,M,18,Y,10,Unknown Shark
1940,Unprovoked,AUS,Standing,M,23,Y,9,Unknown Shark
1940,Unprovoked,SA,Swimming,M,17,Y,10,Unknown Shark
1940,Unprovoked,SA,Swimming,M,25,Y,11,White Shark
1940,Unprovoked,SA,Swimming,M,17,Y,16,White Shark
1940,Boating,AUS,Sailing,M,18,N,15,Unknown Shark
1940,Unprovoked,AUS,Wading,M,55,Y,14,Unknown Shark
1940,Unprovoked,AUS,Swimming,M,13,Y,10,Unknown Shark
1940,Unprovoked,AUS,Swimming,M,22,N,12,Unknown Shark
1940,Unprovoked,SA,Swimming,M,18,Y,16,Unknown Shark
1939,Unprovoked,AUS,Swimming,M,20,Y,12,Unknown Shark
1939,Provoked,BAH,Diving,M,38,N,12,Nurse Shark
1939,Provoked,USA,Fishing,M,18,N,10,Unknown Shark
1938,Provoked,AUS,Fishing,M,18,N,12,Tiger Shark
1938,Unprovoked,IRQ,Swimming,M,9,N,12,Bull Shark
1938,Unprovoked,AUS,Diving,M,24,N,12,Unknown Shark
1937,Unprovoked,AUS,Swimming,M,25,Y,17,Tiger Shark
1937,Unprovoked,AUS,Swimming,M,18,Y,17,Tiger Shark
1937,Unprovoked,AUS,Diving,M,38,N,11,Tiger Shark
1937,Unprovoked,USA,Swimming,M,14,Y,22,Unknown Shark
1937,Unprovoked,AUS,Swimming,M,33,Y,22,Unknown Shark
1937,Unprovoked,AUS,Swimming,M,32,Y,15,White Shark
1937,Boating,AUS,Fishing,M,18,N,3,Unknown Shark
1937,Unprovoked,AUS,Sailing,M,18,N,22,Unknown Shark
1936,Unprovoked,AUS,Swimming,M,15,Y,11,Unknown Shark
1936,Unprovoked,USA,Swimming,M,16,Y,15,White Shark
1936,Boating,USA,Fishing,M,18,N,15,Blue Shark
1936,Unprovoked,AUS,Diving,M,16,N,10,Tiger Shark
1936,Unprovoked,AUS,Swimming,M,14,Y,15,White Shark
1936,Unprovoked,AUS,Swimming,M,13,Y,18,White Shark
1935,Unprovoked,USA,Swimming,M,38,Y,20,Unknown Shark
1935,Unprovoked,AUS,Swimming,M,38,Y,22,Unknown Shark
1935,Unprovoked,CRO,Swimming,F,22,Y,15,Unknown Shark
1935,Unprovoked,AUS,Diving,M,18,N,12,Unknown Shark
1935,Unprovoked,AUS,Swimming,M,27,Y,12,White Shark
1935,Unprovoked,AUS,Standing,M,22,Y,17,White Shark
1935,Unprovoked,AUS,Surfing,M,20,N,17,Unknown Shark
1934,Unprovoked,AUS,Shore Activity,F,13,N,20,Tiger Shark
1934,Unprovoked,AUS,Swimming,M,19,Y,16,Unknown Shark
1934,Unprovoked,AUS,Swimming,M,14,Y,13,Unknown Shark
1934,Unprovoked,AUS,Swimming,M,12,N,13,Unknown Shark
1934,Provoked,BER,Fishing,M,18,N,22,Unknown Shark
1934,Provoked,AUS,Fishing,M,18,N,22,Blue Shark
1934,Unprovoked,AUS,Surfing,M,34,N,9,Unknown Shark
1934,Unprovoked,SA,Swimming,M,18,Y,15,Unknown Shark
1934,Unprovoked,SA,Swimming,M,12,N,12,Unknown Shark
1934,Unprovoked,AUS,Swimming,M,15,Y,12,Unknown Shark
1934,Unprovoked,AUS,Swimming,M,17,Y,15,Unknown Shark
1934,Unprovoked,AUS,Swimming,M,18,N,12,Tiger Shark
1934,Unprovoked,AUS,Swimming,M,22,N,15,Unknown Shark
1933,Unprovoked,AUS,Swimming,M,38,Y,17,Unknown Shark
1932,Unprovoked,AUS,Swimming,M,24,N,11,Nurse Shark
1932,Unprovoked,AUS,Swimming,M,18,N,12,Unknown Shark
1932,Unprovoked,SA,Fishing,M,23,N,18,Raggedtooth Shark
1931,Unprovoked,JAM,Diving,M,15,Y,12,Unknown Shark
1931,Unprovoked,AUS,Swimming,M,39,N,4,Unknown Shark
1931,Unprovoked,AUS,Swimming,M,18,N,16,Unknown Shark
1930,Unprovoked,AUS,Swimming,M,49,N,14,Unknown Shark
1930,Unprovoked,AUS,Fishing,M,17,N,15,Unknown Shark
1930,Unprovoked,USA,Swimming,M,18,N,6,Unknown Shark
1930,Unprovoked,CUB,Swimming,M,29,N,10,Unknown Shark
1930,Unprovoked,USA,Swimming,M,18,N,18,Unknown Shark
1930,Unprovoked,AUS,Diving,M,18,Y,16,White Shark
1930,Unprovoked,SA,Swimming,M,23,N,17,White Shark
1929,Provoked,AUS,Standing,M,19,N,13,Nurse Shark
1929,Unprovoked,USA,Swimming,M,26,N,12,Unknown Shark
1929,Unprovoked,AUS,Surfing,M,20,Y,15,Unknown Shark
1929,Unprovoked,AUS,Swimming,M,39,Y,16,Galapagos shark
1929,Unprovoked,AUS,Swimming,M,18,Y,17,Unknown Shark
1929,Unprovoked,AUS,Surfing,M,14,Y,18,Unknown Shark
1928,Unprovoked,PAN,Swimming,M,17,Y,10,Unknown Shark
1928,Unprovoked,IND,Surfing,M,18,N,13,Unknown Shark
1928,Unprovoked,AUS,Swimming,M,19,N,16,Unknown Shark
1928,Unprovoked,JAM,Diving,M,18,Y,10,Unknown Shark
1928,Unprovoked,AUS,Swimming,M,15,N,10,Unknown Shark
1928,Unprovoked,AUS,Standing,M,28,Y,18,Unknown Shark
1928,Unprovoked,USA,Swimming,M,18,N,22,Unknown Shark
1928,Unprovoked,USA,Swimming,M,18,N,22,Unknown Shark
1928,Unprovoked,SA,Surfing,M,18,N,11,Unknown Shark
1928,Unprovoked,SA,Standing,M,25,N,11,Unknown Shark
1927,Unprovoked,SA,Swimming,M,17,Y,11,White Shark
1927,Sea Disaster,BRZ,Swimming,M,18,Y,12,Unknown Shark
1927,Unprovoked,AUS,Surfing,M,17,N,15,Nurse Shark
1927,Unprovoked,SA,Surfing,M,18,N,11,Raggedtooth Shark
1927,Unprovoked,AUS,Swimming,M,15,Y,11,Unknown Shark
1926,Unprovoked,AUS,Swimming,M,17,N,12,Nurse Shark
1926,Sea Disaster,BER,Sailing,M,18,N,1,Unknown Shark
1926,Unprovoked,IT,Swimming,M,20,Y,11,White Shark
1926,Unprovoked,USA,Swimming,F,18,N,17,Unknown Shark
1926,Unprovoked,AUS,Swimming,F,18,Y,15,White Shark
1925,Unprovoked,AUS,Swimming,M,55,Y,15,Tiger Shark
1925,Unprovoked,UK,Fishing,M,18,N,8,Unknown Shark
1925,Unprovoked,AUS,Swimming,M,16,N,17,Unknown Shark
1925,Unprovoked,AUS,Swimming,M,16,Y,15,Unknown Shark
1924,Provoked,USA,Messing with Sharks,M,18,N,10,Unknown Shark
1924,Unprovoked,AUS,Swimming,M,20,Y,12,Unknown Shark
1924,Unprovoked,AUS,Swimming,F,30,N,19,Unknown Shark
1924,Unprovoked,AUS,Swimming,M,18,N,16,Unknown Shark
1924,Unprovoked,SA,Swimming,M,22,Y,15,Unknown Shark
1924,Unprovoked,SA,Swimming,M,18,N,12,Unknown Shark
1924,Unprovoked,AUS,Swimming,M,16,Y,16,Unknown Shark
1923,Unprovoked,GUY,Fishing,M,18,N,1,Unknown Shark
1923,Unprovoked,AUS,Diving,M,18,Y,12,Unknown Shark
1922,Unprovoked,AUS,Swimming,M,19,Y,9,Blue Shark
1922,Unprovoked,JAM,Swimming,M,19,Y,10,Unknown Shark
1922,Unprovoked,AUS,Swimming,M,21,Y,11,White Shark
1922,Unprovoked,AUS,Swimming,M,18,Y,15,White Shark
1922,Unprovoked,AUS,Swimming,M,54,Y,17,Unknown Shark
1922,Unprovoked,AUS,Standing,M,18,N,18,Nurse Shark
1922,Unprovoked,AUS,Surfing,M,26,Y,10,Unknown Shark
1921,Unprovoked,AUS,Swimming,M,8,Y,10,Unknown Shark
1921,Unprovoked,AUS,Wading,M,40,N,10,Unknown Shark
1921,Unprovoked,AUS,Diving,M,22,Y,12,Unknown Shark
1921,Unprovoked,PHI,Swimming,M,21,Y,15,Unknown Shark
1921,Unprovoked,HAITI,Fishing,M,18,Y,15,Unknown Shark
1920,Unprovoked,USA,Swimming,M,13,N,18,Unknown Shark
1920,Unprovoked,SA,Swimming,F,18,N,17,Unknown Shark
1920,Unprovoked,AUS,Swimming,M,12,Y,10,Unknown Shark
1919,Unprovoked,AUS,Swimming,M,47,Y,5,Unknown Shark
1919,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1919,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1919,Unprovoked,AUS,Swimming,M,18,N,17,Unknown Shark
1919,Unprovoked,NZ,Swimming,F,18,N,12,Unknown Shark
1919,Unprovoked,AUS,Wading,M,13,Y,7,Unknown Shark
1919,Unprovoked,AUS,Wading,M,38,Y,10,Unknown Shark
1918,Unprovoked,AUS,Surfing,M,18,N,18,Unknown Shark
1917,Unprovoked,AUS,Swimming,M,18,N,5,Unknown Shark
1917,Unprovoked,MOZ,Swimming,M,18,Y,22,Unknown Shark
1917,Unprovoked,USA,Diving,M,18,Y,12,Unknown Shark
1917,Sea Disaster,IRL,Swimming,M,18,Y,10,Unknown Shark
1917,Unprovoked,PHI,Swimming,M,18,Y,17,Unknown Shark
1916,Unprovoked,AUS,Shore Activity,M,41,Y,9,Unknown Shark
1916,Unprovoked,AUS,Swimming,F,18,N,8,Unknown Shark
1916,Unprovoked,AUS,Swimming,M,18,Y,6,Unknown Shark
1916,Unprovoked,AUS,Swimming,M,27,Y,10,Unknown Shark
1916,Unprovoked,USA,Swimming,F,18,N,10,Unknown Shark
1916,Unprovoked,USA,Swimming,M,18,Y,12,White Shark
1916,Unprovoked,USA,Swimming,M,24,Y,17,White Shark
1916,Unprovoked,AUS,Swimming,M,18,N,15,Unknown Shark
1914,Boating,MONT,Fishing,M,18,N,7,Unknown Shark
1914,Unprovoked,AUS,Swimming,M,43,Y,12,Unknown Shark
1914,Provoked,USA,Fishing,F,18,N,12,Unknown Shark
1912,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1912,Unprovoked,AUS,Swimming,M,18,N,16,Unknown Shark
1912,Unprovoked,AUS,Swimming,M,21,Y,15,Whaler Shark
1912,Unprovoked,AUS,Swimming,M,18,Y,10,Unknown Shark
1911,Unprovoked,AUS,Diving,M,23,N,10,Unknown Shark
1911,Unprovoked,USA,Swimming,M,18,Y,10,Unknown Shark
1911,Unprovoked,SA,Swimming,M,64,Y,10,Unknown Shark
1910,Unprovoked,NZ,Swimming,M,18,N,10,Unknown Shark
1910,Unprovoked,AUS,Swimming,M,18,N,22,Unknown Shark
1909,Unprovoked,USA,Fishing,M,18,N,12,Unknown Shark
1907,Unprovoked,AUS,Swimming,M,18,N,11,Unknown Shark
1907,Unprovoked,USA,Fishing,M,18,N,9,Unknown Shark
1907,Unprovoked,AUS,Swimming,M,18,Y,10,Unknown Shark
1906,Unprovoked,AUS,Swimming,M,31,Y,14,Unknown Shark
1906,Unprovoked,SA,Shore Activity,M,30,Y,12,Unknown Shark
1905,Unprovoked,SA,Standing,M,18,Y,10,Unknown Shark
1905,Unprovoked,USA,Wading,M,16,Y,12,Unknown Shark
1905,Unprovoked,SA,Swimming,M,26,Y,16,Unknown Shark
1905,Unprovoked,AUS,Swimming,M,40,N,10,Unknown Shark
1902,Unprovoked,NIC,Swimming,M,30,Y,18,Unknown Shark
1902,Unprovoked,AUS,Swimming,M,17,Y,12,Unknown Shark
1902,Unprovoked,AUS,Swimming,M,16,N,12,Unknown Shark
1901,Unprovoked,SA,Swimming,M,29,Y,14,White Shark
1901,Unprovoked,PHI,Swimming,M,18,N,15,Unknown Shark
1900,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1900,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1900,Unprovoked,AUS,Standing,M,18,N,12,Unknown Shark
1900,Unprovoked,SA,Swimming,M,18,N,10,Unknown Shark
1899,Unprovoked,AUS,Swimming,M,18,N,12,Unknown Shark
1899,Boating,AUS,Fishing,M,18,N,10,Unknown Shark
1899,Unprovoked,EGY,Swimming,M,9,N,11,Unknown Shark
1899,Unprovoked,EGY,Swimming,M,19,N,9,Unknown Shark
1899,Unprovoked,EGY,Swimming,M,13,N,8,Unknown Shark
1898,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1898,Unprovoked,YEM,Swimming,M,24,Y,12,Unknown Shark
1898,Unprovoked,SL,Swimming,M,18,Y,1,Unknown Shark
1897,Provoked,USA,Fishing,M,18,N,12,Unknown Shark
1897,Unprovoked,SA,Fishing,M,18,Y,10,Unknown Shark
1896,Boating,AUS,Fishing,M,18,N,5,Unknown Shark
1896,Unprovoked,USA,Fishing,M,35,Y,10,Unknown Shark
1896,Unprovoked,AUS,Swimming,M,11,Y,12,Unknown Shark
1895,Sea Disaster,CUB,Swimming,M,18,N,22,Unknown Shark
1895,Unprovoked,USA,Swimming,M,26,Y,5,Unknown Shark
1895,Unprovoked,SA,Swimming,M,28,Y,12,Unknown Shark
1895,Unprovoked,NZ,Swimming,M,18,N,10,Unknown Shark
1894,Unprovoked,AUS,Swimming,M,19,N,10,Unknown Shark
1893,Unprovoked,CUB,Swimming,M,18,Y,16,Unknown Shark
1893,Unprovoked,AUS,Swimming,M,18,N,16,Unknown Shark
1892,Provoked,AUS,Fishing,M,21,N,22,Unknown Shark
1891,Unprovoked,PAR,Swimming,M,18,Y,22,Unknown Shark
1891,Unprovoked,JAM,Sailing,M,18,Y,22,Unknown Shark
1890,Unprovoked,SA,Swimming,M,18,Y,15,Unknown Shark
1889,Unprovoked,USA,Fishing,M,18,N,7,Unknown Shark
1888,Unprovoked,AUS,Swimming,M,11,Y,13,Unknown Shark
1888,Sea Disaster,CAN,Sailing,M,18,Y,7,Unknown Shark
1888,Boating,AUS,Fishing,M,18,N,10,Unknown Shark
1888,Unprovoked,NZ,Swimming,M,18,N,6,Unknown Shark
1887,Unprovoked,AUS,Surfing,M,18,Y,11,Unknown Shark
1887,Sea Disaster,BRZ,Sailing,M,18,Y,3,Unknown Shark
1887,Unprovoked,SA,Swimming,M,13,Y,12,Unknown Shark
1886,Unprovoked,NC,Swimming,M,18,Y,12,Unknown Shark
1886,Unprovoked,SA,Diving,M,18,N,7,Unknown Shark
1886,Unprovoked,AUS,Sailing,M,18,N,12,Unknown Shark
1885,Unprovoked,AUS,Swimming,M,18,N,10,Unknown Shark
1884,Provoked,FR,Surfing,F,18,Y,2,Unknown Shark
1883,Unprovoked,AUS,Swimming,M,21,Y,12,Unknown Shark
1883,Unprovoked,AUS,Swimming,M,37,Y,5,Unknown Shark
1882,Unprovoked,NZ,Swimming,M,18,N,10,Unknown Shark
1882,Unprovoked,NZ,Swimming,M,18,N,10,Unknown Shark
1882,Unprovoked,AUS,Swimming,M,18,N,12,Unknown Shark
1881,Unprovoked,AUS,Swimming,M,18,N,10,Unknown Shark
1880,Unprovoked,AUS,Swimming,M,12,Y,12,Bull Shark
1880,Unprovoked,MOZ,Swimming,M,18,Y,11,Unknown Shark
1880,Boating,USA,Sailing,M,18,N,15,Unknown Shark
1880,Unprovoked,IND,Surfing,M,20,N,11,Unknown Shark
1880,Unprovoked,IND,Swimming,M,18,Y,12,Unknown Shark
1880,Unprovoked,IND,Swimming,M,11,Y,10,Unknown Shark
1880,Boating,AUS,Fishing,M,18,N,13,Unknown Shark
1878,Unprovoked,USA,Swimming,M,18,Y,12,Unknown Shark
1878,Unprovoked,USA,Swimming,M,14,Y,12,Unknown Shark
1877,Unprovoked,AUS,Fishing,M,18,N,12,Unknown Shark
1877,Unprovoked,AUS,Swimming,M,18,N,10,Unknown Shark
1874,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1874,Sea Disaster,TUV,Messing with Sharks,M,18,Y,22,Unknown Shark
1872,Unprovoked,FIJI,Sailing,M,18,N,18,Unknown Shark
1871,Unprovoked,AUS,Fishing,M,18,N,22,Wobbegong Shark
1865,Unprovoked,USA,Swimming,M,17,N,9,Unknown Shark
1864,Unprovoked,ESP,Swimming,M,18,Y,10,Unknown Shark
1864,Unprovoked,INDO,Swimming,M,18,Y,16,Unknown Shark
1863,Unprovoked,GUI,Swimming,M,18,Y,10,Unknown Shark
1863,Unprovoked,AUS,Swimming,M,18,N,20,Unknown Shark
1863,Unprovoked,AUS,Swimming,M,17,Y,10,Unknown Shark
1863,Unprovoked,AND,Swimming,M,18,Y,10,Unknown Shark
1862,Unprovoked,ESP,Swimming,M,18,Y,18,Unknown Shark
1861,Unprovoked,SIN,Swimming,M,18,Y,10,Unknown Shark
1860,Sea Disaster,CAN,Fishing,M,18,Y,22,Unknown Shark
1860,Unprovoked,USA,Swimming,M,18,N,10,Unknown Shark
1858,Unprovoked,AUS,Swimming,M,22,Y,15,Unknown Shark
1852,Sea Disaster,SA,Swimming,M,18,Y,1,White Shark
1849,Unprovoked,AUS,Swimming,M,18,Y,12,Unknown Shark
1841,Unprovoked,AUS,Swimming,M,18,Y,14,Unknown Shark
1837,Unprovoked,USA,Swimming,M,18,N,10,Unknown Shark
1837,Unprovoked,AUS,Shore Activity,M,12,Y,10,Unknown Shark
1830,Unprovoked,IND,Shore Activity,M,18,Y,10,Unknown Shark
1830,Unprovoked,USA,Surfing,M,18,Y,22,Unknown Shark
1829,Unprovoked,USA,Swimming,M,18,Y,10,Unknown Shark
1817,Unprovoked,IND,Swimming,M,18,Y,10,Unknown Shark
1817,Unprovoked,SL,Swimming,M,22,Y,10,Unknown Shark
1817,Unprovoked,SL,Diving,M,18,N,13,Unknown Shark
1784,Unprovoked,JAM,Swimming,M,18,Y,22,Unknown Shark
1783,Sea Disaster,MAR,Surfing,M,18,Y,6,Unknown Shark
1703,Unprovoked,BAR,Swimming,M,19,N,22,Unknown Shark
2008,Unprovoked,USA,Messing with Sharks,F,21,N,18,Blacktip Shark
1960,Unprovoked,IRQ,Fishing,M,25,N,12,Unknown Shark
1960,Unprovoked,IRQ,Swimming,M,6,N,12,Bull Shark
1960,Unprovoked,IRQ,Swimming,M,16,N,12,Bull Shark
1943,Sea Disaster,USA,Swimming,M,18,Y,12,Unknown Shark
1942,Unprovoked,IRQ,Swimming,M,13,Y,12,Bull Shark
